Date,Close,High,Low,Open,Volume
2020-01-02,13.265304565429688,13.273508404713278,13.101231691563756,13.125842427053351,8601700
2020-01-03,12.93715763092041,13.093026651204262,12.887935382095398,13.043804402379248,7802100
2020-01-06,12.896141052246094,12.945362525700855,12.789493483279157,12.805900380310339,9155300
2020-01-07,12.830509185791016,12.933054813221812,12.773083102424257,12.871526810874496,8548500
2020-01-08,12.928954124450684,12.965870616427313,12.707455172590905,12.773084317802441,7624900
2020-01-09,12.855122566223145,12.961770134610155,12.674642005694261,12.961770134610155,10668500
2020-01-10,12.691047668457031,12.912545827326547,12.682843830108991,12.85512052361243,7536800
2020-01-13,12.756678581237793,12.846918468508933,12.674641751092249,12.691049430065837,10123800
2020-01-14,12.748473167419434,12.855120720494066,12.715658595885785,12.773083900479396,7669100
2020-01-15,12.707452774047852,12.838711039695811,12.658231315610355,12.715656611241092,6933900
2020-01-16,12.93715763092041,12.961768364152366,12.727964442546039,12.797695505337495,6821800
2020-01-17,12.387513160705566,12.95356472805311,12.2890686615171,12.95356472805311,18728200
2020-01-21,12.22343921661377,12.338290607937466,12.092180930735887,12.313679874925636,13327600
2020-01-22,12.330087661743164,12.362902235587253,12.22344010115959,12.272662353106298,12116300
2020-01-23,12.43673324584961,12.45150031026738,12.133198290440047,12.338289539962267,6112100
2020-01-24,12.108588218688965,12.485956169646297,12.055264052788313,12.42853008464859,9582700
2020-01-27,11.911701202392578,12.001941078521819,11.731220667772996,11.862478953910474,11602000
2020-01-28,11.99373722076416,12.092180935208988,11.911701183240686,11.960922649282551,6350800
2020-01-29,11.829665184020996,12.100385613115362,11.82146134499119,12.100385613115362,7123700
2020-01-30,11.829665184020996,11.903498170566941,11.608166224383158,11.698406888988714,6938000
2020-01-31,11.427685737609863,11.764035292961466,11.329242022557766,11.739424559788718,12204300
2020-02-03,11.599963188171387,11.846072100610359,11.493315627679294,11.534334040539507,9186200
2020-02-04,11.829665184020996,12.071672958872195,11.796850610262926,11.87068359680887,8307900
2020-02-05,12.215238571166992,12.231645468959044,11.977332685472865,11.977332685472865,7683700
2020-02-06,12.239848136901855,12.371106436113482,12.141404412493134,12.297273447216648,6328900
2020-02-07,12.092181205749512,12.13319961660951,12.01014516639063,12.092181205749512,6361800
2020-02-10,12.116791725158691,12.124994780767155,11.93631120163466,12.018347234246638,6762800
