Date,Close,High,Low,Open,Volume
2020-01-02,24.115217208862305,24.267406716343316,23.773941033085077,24.00914394583951,4278253
2020-01-03,23.32198715209961,23.972253713979324,23.252809304393093,23.704768350208145,4447142
2020-01-06,23.557191848754883,23.654040849873667,23.100621457379287,23.100621457379287,4983403
2020-01-07,22.966873168945312,23.66325938661487,22.860801636250322,23.538739272609178,6135833
2020-01-08,23.059114456176758,23.077561304836838,22.667108942906513,22.8285227736036,6934306
2020-01-09,22.88386344909668,23.179021706931515,22.60715551106758,23.15135056602448,7158833
2020-01-10,22.833133697509766,23.031442957969798,22.787015708815026,22.8838629644178,4865615
2020-01-13,22.980709075927734,23.05449819569724,22.450349669114384,22.916144246949557,6736414
2020-01-14,23.455730438232422,23.764720783066952,22.971488962853204,22.980711519104645,6555490
2020-01-15,23.3358211517334,23.584859669723755,23.243585177817124,23.386552152251717,3906145
2020-01-16,23.67709732055664,23.856957989904352,23.377327802789935,23.524906054898906,4445958
2020-01-17,23.215913772583008,23.750886233314052,23.082171091280372,23.750886233314052,6502416
2020-01-21,22.731674194335938,23.1375135188556,22.55181178991964,23.12828922730177,5397142
2020-01-22,23.031444549560547,23.114457976260088,22.82852399686437,22.82852399686437,2705180
2020-01-23,23.22974967956543,23.275869402185826,22.76856807304627,23.068335856955645,2187860
2020-01-24,23.049888610839844,23.538741348273998,22.84235680471705,23.31276269473419,3948170
2020-01-27,22.2059268951416,22.547201398769634,22.122913474453462,22.441129851570736,6143133
2020-01-28,22.450353622436523,22.690169605557315,22.298164078462708,22.371953211225872,4225377
2020-01-29,22.574871063232422,22.690166894810844,22.38578610770627,22.574871063232422,2788836
2020-01-30,22.77318000793457,22.814686718177764,22.21053811935953,22.321222680008038,4742697
2020-01-31,22.49186134338379,22.71322875159765,22.205929091927832,22.657888201184754,4627869
2020-02-03,22.68094253540039,22.78240279746396,22.41806845671575,22.50108187172789,3265118
2020-02-04,23.534130096435547,23.741661902788817,22.800850121709725,23.05911292791675,5845604
2020-02-05,23.42344856262207,24.161341646043027,23.335823856588874,23.741664965694362,7337587
2020-02-06,24.37348175048828,24.410377181091416,23.5479657984089,23.59408378502243,6581533
2020-02-07,23.806224822998047,24.21206584712394,23.520292636378706,24.21206584712394,9318084
2020-02-10,24.032207489013672,24.059878628348283,23.31737435092436,23.52029488236447,5327100
2020-02-11,24.10138511657715,24.488779356088475,23.981477995604823,24.02759772107477,8685935
