Date,Close,High,Low,Open,Volume
2020-01-02,54.021156311035156,54.118687261301375,53.1629025508191,53.49450034087357,20173200
2020-01-03,53.18240737915039,53.943133890047356,52.66550637746322,52.82155217346832,16815800
2020-01-06,52.24612808227539,52.80204141496711,51.84626053208617,52.421680052643815,18768700
2020-01-07,56.829986572265625,56.95677495217518,53.99190092005089,54.01140711083893,49908200
2020-01-08,56.098514556884766,56.947013293957085,55.64988338283963,56.65442790742439,29730800
2020-01-09,55.89370346069336,57.03478754964019,55.084213404767034,56.878741766867336,22376100
2020-01-10,55.26951599121094,56.07900603808639,54.87940339885309,56.0497486167764,19122800
2020-01-13,56.030250549316406,56.352093391644296,55.454830950802496,55.60112179897865,16163000
2020-01-14,56.098514556884766,56.85923730595477,55.064708889349205,56.37159375492527,26454300
2020-01-15,54.78187942504883,55.70840299538119,54.460036588447274,55.62062699986706,21638600
2020-01-16,56.25456237792969,56.410608171082984,55.35729627697933,55.39630865537395,22732700
2020-01-17,56.23505401611328,56.68368518904318,55.601115913180784,56.58615796724974,20549200
2020-01-21,57.51268005371094,57.717489446738526,55.85469128067229,55.952218500087824,24821700
2020-01-22,57.707740783691406,58.761052726248245,57.395649183028354,58.049093529709054,22604400
2020-01-23,57.736995697021484,59.06338671688396,57.571194959326206,58.839071135646186,26146100
2020-01-24,56.33258819580078,58.5367393966577,55.825442115324904,58.5172332058047,28555300
2020-01-27,54.0406608581543,54.60632919122502,53.270183116389084,53.787087836021875,27310100
2020-01-28,55.07447814941406,55.37681484851234,53.874875148735384,54.85991374069192,18544900
2020-01-29,53.93337631225586,55.77666835055899,53.92362507816579,54.60632679764752,19278300
2020-01-30,53.6700439453125,53.709056319323544,51.90477680619744,52.84105145991396,30783800
2020-01-31,51.77799606323242,53.835852589549944,51.39763466176621,53.78708897507933,28550800
2020-02-03,52.4509391784668,52.772785708074665,51.690216429102804,51.93403820471178,20471900
2020-02-04,54.12843322753906,54.63558295828412,53.582271120484776,53.92362383255307,19998600
2020-02-05,55.3670539855957,55.844942623210535,54.440530414979236,55.61087578205133,19795300
2020-02-06,57.229854583740234,57.70774323990986,55.99123936320337,56.644683737696674,23358700
2020-02-07,55.47433853149414,56.56665918436972,55.36705634122122,56.53740175808639,20891100
2020-02-10,55.9132080078125,55.92295924126375,54.811132606580735,54.90865982279247,15929000
2020-02-11,55.83518981933594,57.38589655003494,54.93792741939702,56.44962177085731,26776900
2020-02-12,57.80526351928711,59.67781285715192,57.4444083548824,57.58094794571527,47180800
2020-02-13,57.86378479003906,59.13165726195786,57.405398667563226,57.551689498693285,23679700
2020-02-14,57.05430221557617,59.06339522269152,56.82023164642249,58.673278847577215,20920200
2020-02-18,56.32283020019531,56.605664352977094,55.220754732048235,55.6596346724984,21513200
2020-02-19,58.507476806640625,58.76104982449786,57.11281590736293,57.13232209649428,23335500
2020-02-20,57.541954040527344,58.507490160567706,56.264326264002946,58.40020795607144,20797100
2020-02-21,55.58161926269531,57.27861691024027,54.50880110855413,57.18108967823899,27038900
2020-02-24,53.650543212890625,54.08942316407337,51.3098563406246,51.99255807352828,33321100
2020-02-25,50.812461853027344,54.07967621950548,50.27605463477733,53.48475042964757,41894200
2020-02-26,51.075782775878906,52.92882969565926,50.59789419537523,51.34886568516306,28075600
2020-02-27,49.330020904541016,51.54391923988967,48.754601394710676,49.37878451308429,36349200
2020-02-28,51.2610969543457,51.61219722381157,47.19414736533865,47.44772412267145,40121300
2020-03-02,53.24092483520508,53.33845206051072,50.81245823267292,51.88527631316079,33272700
2020-03-03,50.519874572753906,54.03091061081256,49.837172810873724,53.250677899849336,36893200
2020-03-04,53.92362594604492,54.01140193596851,50.91973982014898,51.70972372946126,28222000
2020-03-05,52.39242935180664,54.23572155670241,52.021819175663055,52.12910136247504,26223000
2020-03-06,50.198028564453125,51.87551985782302,48.764355327294645,50.90998770578062,30313700
2020-03-09,44.83395004272461,47.39895248651703,43.80989559162277,44.35605771751541,31260800
2020-03-10,46.677249908447266,47.0673625889639,44.17076189152072,46.9600841131092,31652900
2020-03-11,42.639556884765625,45.17530207557528,41.79105435578536,45.05826865518762,38483800
2020-03-12,37.85089874267578,41.48871966479965,37.06091474687602,38.426318357299564,40117200
2020-03-13,41.927589416503906,41.95684683572345,37.402254649175575,40.54267995345988,35264800
2020-03-16,33.61815643310547,38.172746610828625,33.598650239487206,36.42698134646717,36879100
2020-03-17,36.45623779296875,38.162990449862455,33.17927209646474,34.61294551879163,34869000
2020-03-18,33.832706451416016,35.65649591503796,30.360685071579688,33.41333272195641,36519000
2020-03-19,35.39317321777344,36.37821164824617,32.81841561690867,33.80345404738141,31015200
